Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,269.41,-0.0009274313016155444,267.93357142857144,263.98740000000004
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,268.6,-0.002992397292309157,268.1328571428572,264.1852
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,269.35,0.002794144079352634,268.42285714285714,264.38699999999994
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,269.38,0.00010332855023365006,268.6821428571429,264.60900000000004
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,270.32,0.003474290105942801,268.9457142857143,264.85580000000004
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,270.16,-0.000582650648383698,269.19357142857143,265.08979999999997
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,270.31,0.0005486502661242731,269.3392857142857,265.3006
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,268.2,-0.007815644407654476,269.3307142857143,265.425
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,266.7,-0.005597009830382915,269.3164285714286,265.5318
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,266.7,0.0,269.19928571428574,265.67400000000004
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,266.31,-0.0014595364544260914,269.03357142857146,265.8356
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,257.87,-0.03166317168483712,268.1092857142857,265.8028
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,252.19,-0.022026343612522536,266.7971428571429,265.6652
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,255.7,0.013888366200199842,265.8,265.5696
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,254.26,-0.0056171226282175635,264.71785714285716,265.4228
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,259.82,0.021865540160759034,264.0907142857143,265.368
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,259.87,0.00017841667941076444,263.4135714285714,265.2968
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,256.11,-0.014440600251523827,262.4657142857143,265.1526
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,255.97,-0.0005431148985901579,261.4407142857143,265.01279999999997
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,254.83,-0.00448819966873204,260.3457142857143,264.8854
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,253.53,-0.005091060291657845,259.14714285714285,264.7516
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,245.85,-0.030298583853659133,257.55071428571426,264.431
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,250.26,0.017940624190423193,256.37642857142856,264.2378
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,245.86,-0.017587237750192553,254.88785714285717,263.9144
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,244.49,-0.005540445062766519,253.3292857142857,263.5452
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,248.12,0.014818555697586167,252.63285714285712,263.23740000000004
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,250.77,0.010680790627943804,252.53142857142856,262.9702
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,253.44,0.010641969494233683,252.36999999999998,262.7596
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,251.93,-0.005923055845740044,252.20357142857145,262.5258
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,253.32,0.005516939048207714,251.7392857142857,262.288
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,254.93,0.006327959944283368,251.38642857142858,262.04060000000004
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,260.39,0.02140877938623187,251.69214285714287,261.89979999999997
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,259.91,-0.0018147503669290188,251.9735714285714,261.7206
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,257.37,-0.009768201014956457,252.155,261.5124
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,252.56,-0.018685381434436543,252.08571428571432,261.20779999999996
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,252.09,-0.001871124467204388,252.53142857142856,260.903
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,250.37,-0.006836769059314962,252.53928571428574,260.5782
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,252.98,0.010436943039977109,253.04785714285714,260.3216
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,253.64,0.0026004547327624916,253.70142857142858,260.0886
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,249.35,-0.01691482195060412,253.78928571428568,259.7606
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,244.73,-0.018505931729651537,253.3578571428571,259.32259999999997
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,245.57,0.003407581160429274,252.7957142857143,258.9002
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,243.93,-0.006678805241612573,252.2242857142857,258.4134
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,247.87,0.016144451893271627,251.835,258.00440000000003
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,248.7,0.0033644628069664506,251.39000000000001,257.6404
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,254.43,0.023025119991587184,250.96428571428572,257.3622
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,253.87,-0.002184881085878332,250.53285714285715,257.067
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,255.42,0.0060953125560661015,250.39357142857142,256.7592
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,258.8,0.013241261560124284,250.83928571428572,256.524
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,250.41,-0.03240225881360759,250.71928571428572,256.13899999999995
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,250.03,-0.0015173788380431485,250.695,255.7514
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,244.23,-0.023235700716446317,250.07,255.26399999999998
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,244.69,0.00189678002862248,249.43071428571426,254.7708
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,244.74,0.00022742713928525227,249.10142857142858,254.278
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,245.98,0.005035115694004499,249.19071428571428,253.7912
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,245.89,-0.000338951235003937,249.2135714285714,253.3058
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,241.35,-0.018464585054442595,249.0292857142857,252.7266
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,236.62,-0.019618335499211437,248.2257142857143,252.095
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,236.36,-0.0010966025248233535,247.3442857142857,251.4882
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,232.82,-0.014975680086373289,245.8007142857143,250.81060000000002
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,229.03,-0.01627814063277455,244.02642857142857,250.065
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,224.34,-0.020489504209162734,241.80642857142857,249.3944
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,218.41,-0.02642276312166647,238.92142857142855,248.7188
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,229.44,0.05052486351117458,237.42357142857142,248.1936
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,231.21,0.00767742115686687,236.0792857142857,247.73260000000002
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,230.91,-0.0012901042378881122,235.12785714285715,247.1544
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,232.93,0.008758969639025782,234.28785714285715,246.61559999999997
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,233.17,0.001040204810097256,233.46142857142857,246.15679999999998
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,227.61,-0.023862745336703184,232.14928571428572,245.5896
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,235.23,0.03349567713373891,231.38785714285717,245.1976
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,237.09,0.007884663660724156,231.08357142857145,244.86879999999996
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,239.31,0.009395353141823382,231.27571428571426,244.73800000000003
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,240.43,0.004673398044831689,231.5664285714286,244.54139999999998
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,241.28,0.003527393832782,232.17071428571427,244.44979999999998
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,241.37,0.0003864021845951804,233.05214285714283,244.3874
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,239.9,-0.0061007734541190795,234.16357142857143,244.22299999999998
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,242.65,0.011460714263906935,235.895,244.06060000000002
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,243.24,0.002419896806323596,236.8807142857143,243.8566
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,245.08,0.007586626855230039,237.8714285714286,243.71959999999999
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,248.34,0.013310317991501508,239.11642857142857,243.62
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,244.99,-0.01351082916649693,239.97785714285715,243.4212
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,245.5,0.0020924110099371784,240.85857142857142,243.1234
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,245.63,0.0005316598003783923,242.1457142857143,242.83780000000002
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,247.71,0.008461409920243801,243.0371428571429,242.6446
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,245.83,-0.007600406554145622,243.6614285714286,242.51
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,245.5,-0.0013270132766501908,244.10357142857146,242.3782
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,249.39,0.015830894642853144,244.7435714285714,242.3586
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,251.58,0.008782641985474404,245.4792857142857,242.3306
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,251.7,0.0004813954049756042,246.21714285714287,242.2918
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,253.47,0.007035466747351782,247.1864285714286,242.37420000000003
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,254.53,0.004191680498469852,248.03500000000003,242.5702
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,254.2,-0.0013181380179467794,248.81785714285712,242.74280000000002
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,251.77,-0.009532437431561513,249.29571428571427,242.89960000000002
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,252.08,0.0012211887335975558,249.56285714285715,242.9838
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,252.22,0.0005545243094231544,250.07928571428573,243.0542
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,255.47,0.012859576323168032,250.79142857142855,243.075
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,256.3,0.00324718550875458,251.55357142857142,243.1236
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,255.73,-0.00221878818491128,252.12642857142856,243.1298
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,258.51,0.010897598991078894,253.03214285714284,243.12400000000002
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,258.96,0.0017305000305749552,253.9935714285714,243.295
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,259.48,0.0020154093613184987,254.71428571428572,243.484
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,258.56,-0.0035558020648208677,255.21285714285713,243.7706
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600,260.16,0.006199949035047503,255.81714285714287,244.08
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700,260.52,0.0013611701465028325,256.3207142857143,244.3956
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100,260.33,-0.0007152712161789809,256.735,244.6826
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600,260.22,-0.0004295168076585698,257.165,244.96919999999997
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300,259.73,-0.001862821120854452,257.73357142857145,245.3368
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500,261.36,0.006243943109643935,258.3964285714286,245.8316
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600,260.41,-0.003637389057356777,258.9814285714286,246.31259999999997
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600,260.05,-0.0013602549830603605,259.30857142857144,246.8572
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800,258.48,-0.006056902707457734,259.4642857142857,247.44620000000003
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100,256.31,-0.008365428970125266,259.5057142857143,248.0856
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800,255.8,-0.002000146209866438,259.3121428571429,248.8334
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,259.51,0.014501400426886635,259.3514285714286,249.4348
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,260.49,0.00377097381485747,259.42357142857145,250.02039999999997
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,262.21,0.006619253287308613,259.68428571428575,250.6464
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,262.05,-0.0006399986220069209,259.8192857142857,251.22879999999998
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,263.34,0.004941125858842099,260.0207142857143,251.8322
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,264.3,0.0036255082346028367,260.30428571428575,252.56600000000003
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,264.36,0.0002480249225789155,260.6,253.14860000000002
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,263.56,-0.0030099619420015378,260.87357142857144,253.67800000000003
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,266.54,0.011294629510539833,261.24357142857144,254.22259999999997
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,261.41,-0.01924607627169095,261.315,254.6422
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,261.22,-0.0007522813597660161,261.3985714285714,255.04100000000003
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,263.16,0.007454173725100821,261.73285714285714,255.4768
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,261.79,-0.005228970241568653,262.12428571428575,255.91459999999998
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,262.78,0.003790299914446127,262.62285714285713,256.3172
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,264.44,0.006305739341172956,262.975,256.74120000000005
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,267.57,0.01185882462645238,263.48071428571427,257.19100000000003
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,267.7,0.0004899757418668216,263.87285714285713,257.5782
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,268.12,0.0015736295976425119,264.30642857142857,258.0408
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,268.84,0.002653120387130281,264.69928571428574,258.5076
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,270.14,0.0048408531498522755,265.11642857142857,258.9978
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,270.34,0.0007621018692733905,265.54357142857145,259.4504
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,268.96,-0.005124974304575369,265.92928571428575,259.913
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,269.87,0.003411140653981848,266.1671428571429,260.4004
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,269.8,-0.0002778392182778422,266.76642857142855,260.80859999999996
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,271.62,0.0067659134871138615,267.50928571428574,261.20939999999996
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,271.45,-0.0006544500411937992,268.1014285714285,261.6044
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,271.62,0.0006548786265379025,268.80357142857144,261.9674
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,270.96,-0.002446800514526948,269.3878571428572,262.29600000000005
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,271.49,0.001969292107908416,269.89142857142855,262.6418
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,271.73,0.0008619303958607993,270.18857142857144,263.041
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,274.17,0.008992048273254838,270.6507142857143,263.4828
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,273.56,-0.0022196020210499823,271.0392857142857,263.9096
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,273.39,-0.000615901068506397,271.3642857142857,264.26800000000003
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,274.67,0.004656875904788915,271.6878571428571,264.6354
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,275.1,0.0015673921980379202,272.02785714285716,265.02279999999996
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,275.24,0.0005102942434260793,272.4764285714286,265.3574
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,273.17,-0.007516237652326896,272.71214285714285,265.6416
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,272.58,-0.002158812353804773,272.9107142857143,265.9036
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,275.25,0.009787621751892628,273.17,266.2374
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,274.11,-0.004115278808282108,273.36,266.5164
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,269.54,-0.01669991947406202,273.2114285714286,266.6968
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,269.16,-0.001388895650765054,273.0828571428571,266.8734
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,268.35,-0.0030258743550118927,272.85857142857145,267.036
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,269.7,0.005023630647263078,272.71357142857147,267.2354
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,262.92,-0.025130309583706323,271.91,267.2666
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,265.3,0.00904376373786775,271.32,267.36440000000005
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,266.85,0.005857307122634436,270.8528571428572,267.5004
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,269.32,0.009261492495050705,270.4707142857143,267.7172
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,267.58,-0.006465501367852622,269.93357142857144,267.9426
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,265.81,-0.006612045864503147,269.26,268.1428
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,268.21,0.00901584170033165,268.9057142857143,268.3168
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,267.38,-0.0030713504998838292,268.5342857142857,268.4546
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,264.12,-0.012218476225194563,267.7392857142857,268.4928
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,264.72,0.0022678126475010885,267.06857142857143,268.5462
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,262.25,-0.009300430632280365,266.54785714285714,268.5244
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,260.49,-0.006710732284267218,265.92857142857144,268.4482
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,261.21,0.002731411726900168,265.41857142857145,268.3852
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,257.69,-0.013475334242920578,264.56071428571425,268.26779999999997
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,257.03,-0.0025426771844522245,264.14,268.0776
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,262.61,0.021706675519264973,263.9478571428571,268.1016
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,264.88,0.008661963778214377,263.8071428571429,268.1748
2019-06-06,2019,6,6,Thursday,22,2019-22,283.29,285.55,282.57,284.8,69430400,266.61,0.006502724849321684,263.61357142857145,268.24379999999996
2019-06-07,2019,6,7,Friday,22,2019-22,285.93,288.85,285.74,287.65,74272200,269.28,0.0100069961864373,263.735,268.3936
2019-06-10,2019,6,10,Monday,23,2019-23,289.37,290.82,288.87,288.97,60799100,270.51,0.004588824235338462,264.0707142857143,268.5482
2019-06-11,2019,6,11,Tuesday,23,2019-23,290.99,291.4,288.18,288.9,58641300,270.45,-0.00024255138789597286,264.23071428571427,268.6684
2019-06-12,2019,6,12,Wednesday,23,2019-23,288.64,289.26,287.82,288.39,47096300,269.97,-0.0017648483951220317,264.4157142857143,268.7164
2019-06-13,2019,6,13,Thursday,23,2019-23,289.4,289.98,288.62,289.58,48945200,271.08,0.004126013656992056,264.91285714285715,268.784
2019-06-14,2019,6,14,Friday,23,2019-23,289.26,289.93,288.41,289.26,52324700,270.78,-0.0011048304416247934,265.3457142857143,268.8372
2019-06-17,2019,6,17,Monday,24,2019-24,289.52,290.22,289.18,289.37,39205700,270.89,0.0003802548338516232,265.9628571428571,268.8782
2019-06-18,2019,6,18,Tuesday,24,2019-24,291.39,293.57,290.99,292.4,85434800,273.72,0.010471058499019525,266.90785714285715,268.9498
2019-06-19,2019,6,19,Wednesday,24,2019-24,292.55,293.65,291.47,293.06,78674400,274.34,0.002257362768799842,267.8457142857143,269.0298
2019-06-20,2019,6,20,Thursday,24,2019-24,296.04,296.31,293.13,295.86,116570000,276.96,0.009554190787694594,269.22214285714284,269.18980000000005
2019-06-21,2019,6,21,Friday,24,2019-24,294.13,295.52,293.76,294.0,83309500,276.56,-0.0014538120474674177,270.6171428571429,269.3236
2019-06-24,2019,6,24,Monday,25,2019-25,294.23,294.58,293.47,293.64,47582700,276.22,-0.0012241983426424241,271.5892857142857,269.452
2019-06-25,2019,6,25,Tuesday,25,2019-25,293.7,293.73,290.64,290.76,82028700,273.51,-0.009808131838969225,272.2057142857143,269.4898
2019-06-26,2019,6,26,Wednesday,25,2019-25,291.75,292.31,290.35,290.47,51584900,273.24,-0.0009971672728295022,272.6792857142857,269.5256
2019-06-27,2019,6,27,Thursday,25,2019-25,291.31,292.06,290.89,291.5,40355200,274.21,0.0035461186976954995,273.0314285714286,269.5774
